x (m),y (m),flux (kW/m2)
-3.96,-2.97,43.2989
-3.88,-2.97,45.5208
-3.8,-2.97,46.2445
-3.7199999999999998,-2.97,49.0378
-3.64,-2.97,50.642
-3.56,-2.97,53.8147
-3.48,-2.97,59.3122
-3.4,-2.97,60.7616
-3.32,-2.97,65.4249
-3.24,-2.97,66.9373
-3.16,-2.97,63.7823
-3.08,-2.97,69.8464
-3.0,-2.97,71.7064
-2.92,-2.97,77.0536
-2.84,-2.97,82.6152
-2.76,-2.97,81.8596
-2.6799999999999997,-2.97,85.1328
-2.5999999999999996,-2.97,88.7556
-2.52,-2.97,95.9248
-2.44,-2.97,97.5186
-2.36,-2.97,98.4211
-2.2800000000000002,-2.97,104.314
-2.2,-2.97,107.067
-2.12,-2.97,110.699
-2.04,-2.97,111.115
-1.96,-2.97,121.38
-1.88,-2.97,122.209
-1.7999999999999998,-2.97,122.259
-1.7199999999999998,-2.97,129.944
-1.6400000000000001,-2.97,134.25
-1.56,-2.97,139.954
-1.48,-2.97,144.278
-1.4,-2.97,149.037
-1.3199999999999998,-2.97,146.113
-1.2399999999999998,-2.97,150.886
-1.1599999999999997,-2.97,160.072
-1.08,-2.97,162.504
-1.0,-2.97,164.508
-0.9199999999999999,-2.97,169.142
-0.8399999999999999,-2.97,174.552
-0.7599999999999998,-2.97,175.077
-0.6799999999999997,-2.97,182.602
-0.6000000000000001,-2.97,184.966
-0.52,-2.97,180.784
-0.43999999999999995,-2.97,188.847
-0.3599999999999999,-2.97,193.386
-0.2799999999999998,-2.97,192.918
-0.19999999999999973,-2.97,198.058
-0.1200000000000001,-2.97,197.541
-0.040000000000000036,-2.97,203.042
0.040000000000000036,-2.97,203.703
0.1200000000000001,-2.97,205.087
0.20000000000000018,-2.97,204.761
0.28000000000000025,-2.97,207.575
0.3600000000000003,-2.97,202.806
0.4400000000000004,-2.97,205.053
0.5200000000000005,-2.97,206.047
0.6000000000000005,-2.97,204.356
0.6799999999999997,-2.97,204.127
0.7599999999999998,-2.97,196.286
0.8399999999999999,-2.97,200.678
0.9199999999999999,-2.97,196.242
1.0,-2.97,201.49
1.08,-2.97,194.042
1.1600000000000001,-2.97,193.531
1.2400000000000002,-2.97,189.158
1.3200000000000003,-2.97,187.861
1.4000000000000004,-2.97,182.249
1.4800000000000004,-2.97,174.114
1.5600000000000005,-2.97,173.151
1.6400000000000006,-2.97,166.897
1.7199999999999998,-2.97,165.218
1.7999999999999998,-2.97,162.845
1.88,-2.97,155.817
1.96,-2.97,150.28
2.04,-2.97,148.663
2.12,-2.97,143.455
2.2,-2.97,142.943
2.2800000000000002,-2.97,136.926
2.3600000000000003,-2.97,125.632
2.4400000000000004,-2.97,124.822
2.5200000000000005,-2.97,126.104
2.6000000000000005,-2.97,118.371
2.6800000000000006,-2.97,113.087
2.76,-2.97,110.729
2.84,-2.97,105.852
2.92,-2.97,105.091
3.0,-2.97,102.034
3.08,-2.97,96.5816
3.16,-2.97,93.0383
3.24,-2.97,88.3577
3.3200000000000003,-2.97,87.8237
3.4000000000000004,-2.97,89.2418
3.4800000000000004,-2.97,83.5026
3.5600000000000005,-2.97,83.0547
3.6400000000000006,-2.97,74.2845
3.7199999999999998,-2.97,73.1071
3.8,-2.97,73.5276
3.88,-2.97,64.1049
3.96,-2.97,64.111
-3.96,-2.91,45.032
-3.88,-2.91,46.2127
-3.8,-2.91,50.9331
-3.7199999999999998,-2.91,53.1567
-3.64,-2.91,55.9038
-3.56,-2.91,57.9422
-3.48,-2.91,62.6927
-3.4,-2.91,60.4017
-3.32,-2.91,66.42
-3.24,-2.91,70.0464
-3.16,-2.91,72.0007
-3.08,-2.91,71.541
-3.0,-2.91,76.9001
-2.92,-2.91,78.9673
-2.84,-2.91,82.42
-2.76,-2.91,87.0218
-2.6799999999999997,-2.91,91.4629
-2.5999999999999996,-2.91,93.8327
-2.52,-2.91,96.5828
-2.44,-2.91,99.3056
-2.36,-2.91,104.48
-2.2800000000000002,-2.91,106.153
-2.2,-2.91,109.353
-2.12,-2.91,115.124
-2.04,-2.91,120.596
-1.96,-2.91,124.507
-1.88,-2.91,127.416
-1.7999999999999998,-2.91,131.773
-1.7199999999999998,-2.91,134.541
-1.6400000000000001,-2.91,138.688
-1.56,-2.91,143.772
-1.48,-2.91,150.989
