x (m),y (m),flux (kW/m2)
-3.96,-2.97,0.37796140100065995
-3.88,-2.97,0.3866693352393983
-3.8,-2.97,0.39161000714790073
-3.7199999999999998,-2.97,0.4013369549677738
-3.64,-2.97,0.4047645461042971
-3.56,-2.97,0.4092111508219539
-3.48,-2.97,0.42384789135089845
-3.4,-2.97,0.43209263759821726
-3.32,-2.97,0.43005461043595905
-3.24,-2.97,0.43261758398849526
-3.16,-2.97,0.4450001429591863
-3.08,-2.97,0.451515654038525
-3.0,-2.97,0.45380071479620976
-2.92,-2.97,0.4634041458183686
-2.84,-2.97,0.45911193709785286
-2.76,-2.97,0.47334724803423317
-2.6799999999999997,-2.97,0.47050636168684395
-2.5999999999999996,-2.97,0.470846032880552
-2.52,-2.97,0.4683139385274434
-2.44,-2.97,0.47544703359535107
-2.36,-2.97,0.4824257326661136
-2.2800000000000002,-2.97,0.480912651894131
-2.2,-2.97,0.4790290207290159
-2.12,-2.97,0.47201944245882393
-2.04,-2.97,0.4895588277340166
-1.96,-2.97,0.4836609006432381
-1.88,-2.97,0.4809744102929914
-1.7999999999999998,-2.97,0.48779871336661146
-1.7199999999999998,-2.97,0.482271336668972
-1.6400000000000001,-2.97,0.4767748391707594
-1.56,-2.97,0.48579156540378166
-1.48,-2.97,0.47779385275188613
-1.4,-2.97,0.47137097927083355
-1.3199999999999998,-2.97,0.4747368120085029
-1.2399999999999998,-2.97,0.4650716225874886
-1.1599999999999997,-2.97,0.4602544674766961
-1.08,-2.97,0.46439228020006884
-1.0,-2.97,0.46173666904924765
-0.9199999999999999,-2.97,0.45691951393845337
-0.8399999999999999,-2.97,0.4425606862043615
-0.7599999999999998,-2.97,0.44243716940664873
-0.6799999999999997,-2.97,0.440275625446678
-0.6000000000000001,-2.97,0.4319999999999321
-0.52,-2.97,0.4327411007862085
-0.43999999999999995,-2.97,0.42390964974975426
-0.3599999999999999,-2.97,0.4099213724088017
-0.2799999999999998,-2.97,0.40982873481051757
-0.19999999999999973,-2.97,0.40062673338092575
-0.1200000000000001,-2.97,0.3971991422443981
-0.040000000000000036,-2.97,0.38988077197992765
0.040000000000000036,-2.97,0.38154338813432265
0.1200000000000001,-2.97,0.3690681915653468
0.20000000000000018,-2.97,0.3645289492494115
0.28000000000000025,-2.97,0.35684002859180053
0.3600000000000003,-2.97,0.3445809864188235
0.4400000000000004,-2.97,0.3459705503930911
0.5200000000000005,-2.97,0.3372317369549216
0.6000000000000005,-2.97,0.3252814867762271
0.6799999999999997,-2.97,0.3239845604002448
0.7599999999999998,-2.97,0.31308420300210693
0.8399999999999999,-2.97,0.3004237312365622
0.9199999999999999,-2.97,0.29464932094350027
1.0,-2.97,0.29140700500354466
1.08,-2.97,0.27958027162255583
1.1600000000000001,-2.97,0.2705635453895375
1.2400000000000002,-2.97,0.2642024303073381
1.3200000000000003,-2.97,0.25391965689775514
1.4000000000000004,-2.97,0.24792909220869713
1.4800000000000004,-2.97,0.23832566118654083
1.5600000000000005,-2.97,0.2305749821300735
1.6400000000000006,-2.97,0.2233492494638858
1.7199999999999998,-2.97,0.21735868477482215
1.7999999999999998,-2.97,0.20673624017153763
1.88,-2.97,0.20269106504644854
1.96,-2.97,0.19376697641171203
2.04,-2.97,0.18746761972836867
2.12,-2.97,0.1740969263759781
2.2,-2.97,0.17212065761257597
2.2800000000000002,-2.97,0.16125117941386655
2.3600000000000003,-2.97,0.15652666190135905
2.4400000000000004,-2.97,0.1547974267333829
2.5200000000000005,-2.97,0.14130321658327796
2.6000000000000005,-2.97,0.14155025017870404
2.6800000000000006,-2.97,0.13534353109364178
2.76,-2.97,0.12521515368120467
2.84,-2.97,0.12462844889206863
2.92,-2.97,0.11493238027162579
3.0,-2.97,0.11045489635454206
3.08,-2.97,0.10523631165118226
3.16,-2.97,0.10409378127234027
3.24,-2.97,0.0928537526804886
3.3200000000000003,-2.97,0.09229792709078191
3.4000000000000004,-2.97,0.08433109363831469
3.4800000000000004,-2.97,0.0814902072909242
3.5600000000000005,-2.97,0.07969921372409065
3.6400000000000006,-2.97,0.07284403145103815
3.7199999999999998,-2.97,0.06944731951393973
3.8,-2.97,0.06719313795568359
3.88,-2.97,0.06036883488205983
3.96,-2.97,0.05743531093638422
-3.96,-2.91,0.4046719085060127
-3.88,-2.91,0.4129475339527592
-3.8,-2.91,0.41381215153674783
-3.7199999999999998,-2.91,0.42776954967827346
-3.64,-2.91,0.4357981415295951
-3.56,-2.91,0.44317827019292416
-3.48,-2.91,0.45772237312358766
-3.4,-2.91,0.46130436025725197
-3.32,-2.91,0.4555608291636165
-3.24,-2.91,0.46707877055031854
-3.16,-2.91,0.4779173695496
-3.08,-2.91,0.47952308791986414
-3.0,-2.91,0.4797392423158622
-2.92,-2.91,0.4905469621157201
-2.84,-2.91,0.49128806290199495
-2.76,-2.91,0.503053037884124
-2.6799999999999997,-2.91,0.5081172265903426
-2.5999999999999996,-2.91,0.5048440314509557
-2.52,-2.91,0.5167325232307979
-2.44,-2.91,0.5133666904931244
-2.36,-2.91,0.5119462473194312
-2.2800000000000002,-2.91,0.511081629735443
-2.2,-2.91,0.5177824160113581
-2.12,-2.91,0.5180603288062082
-2.04,-2.91,0.5125329521085717
-1.96,-2.91,0.5084877769834797
-1.88,-2.91,0.5200983559684653
-1.7999999999999998,-2.91,0.5224142959255771
-1.7199999999999998,-2.91,0.5256257326661103
-1.6400000000000001,-2.91,0.5128108649034234
-1.56,-2.91,0.524421443888405
-1.48,-2.91,0.5135519656896984
-1.4,-2.91,0.5070673338097819
-1.3199999999999998,-2.91,0.5095685489634628
-1.2399999999999998,-2.91,0.5148488920656782
-1.1599999999999997,-2.91,0.4997180843458786
-1.08,-2.91,0.4958890636167919
-1.0,-2.91,0.4912263045031383
-0.9199999999999999,-2.91,0.4880457469620377
-0.8399999999999999,-2.91,0.49221443888484057
-0.7599999999999998,-2.91,0.480603859899853
-0.6799999999999997,-2.91,0.4745824160113599
-0.6000000000000001,-2.91,0.4773306647604666
-0.52,-2.91,0.46114996426011023
-0.43999999999999995,-2.91,0.45661072194417324
-0.3599999999999999,-2.91,0.45055839885625565
-0.2799999999999998,-2.91,0.4508363116511078
-0.19999999999999973,-2.91,0.4331116511793466
-0.1200000000000001,-2.91,0.43048691922795407
-0.040000000000000036,-2.91,0.4238478913508975
0.040000000000000036,-2.91,0.41674567548241875
0.1200000000000001,-2.91,0.40667905646884256
0.20000000000000018,-2.91,0.40294267333803835
0.28000000000000025,-2.91,0.3929995711221704
0.3600000000000003,-2.91,0.38364317369543993
0.4400000000000004,-2.91,0.3740088634738549
0.5200000000000005,-2.91,0.36925346676192056
0.6000000000000005,-2.91,0.3569326661900846
0.6799999999999997,-2.91,0.3494290207290448
0.7599999999999998,-2.91,0.3359348105789376
0.8399999999999999,-2.91,0.32954281629731363
0.9199999999999999,-2.91,0.3216686204431317
1.0,-2.91,0.3104285918512839
1.08,-2.91,0.30088691922798394
1.1600000000000001,-2.91,0.30017669764113664
1.2400000000000002,-2.91,0.28794853466758685
1.3200000000000003,-2.91,0.28532380271619334
1.4000000000000004,-2.91,0.2648200142958996
1.4800000000000004,-2.91,0.263430450321633
1.5600000000000005,-2.91,0.25410493209432705
1.6400000000000006,-2.91,0.2461072194424349
1.7199999999999998,-2.91,0.2366890636168485
1.7999999999999998,-2.91,0.22859871336667037
1.88,-2.91,0.22257726947818027
1.96,-2.91,0.2083110793423729
2.04,-2.91,0.20312337383844273
2.12,-2.91,0.19741072194423454
2.2,-2.91,0.1885175125089261
2.2800000000000002,-2.91,0.18098298784845668
2.3600000000000003,-2.91,0.17675253752679926
2.4400000000000004,-2.91,0.1639067905646884
2.5200000000000005,-2.91,0.15946018584703361
2.6000000000000005,-2.91,0.15359313795568436
2.6800000000000006,-2.91,0.14642916368835304
2.76,-2.91,0.14006804860615263
2.84,-2.91,0.13290407433881757
2.92,-2.91,0.1270987848463226
3.0,-2.91,0.12237426733381347
3.08,-2.91,0.11354281629735832
3.16,-2.91,0.10749049320943821
3.24,-2.91,0.1066567548248778
3.3200000000000003,-2.91,0.09754739099356954
3.4000000000000004,-2.91,0.09584903502502022
3.4800000000000004,-2.91,0.08849978556111734
3.5600000000000005,-2.91,0.08615296640457629
3.6400000000000006,-2.91,0.08040943531093817
3.7199999999999998,-2.91,0.07509821300929398
3.8,-2.91,0.07120743388134602
3.88,-2.91,0.06734753395282556
3.96,-2.91,0.06493895639742749
-3.96,-2.85,0.43153681200851013
-3.88,-2.85,0.44256068620436245
-3.8,-2.85,0.45028048606139975
-3.7199999999999998,-2.85,0.4565180843458904
-3.64,-2.85,0.46911679771257586
-3.56,-2.85,0.47501472480335427
-3.48,-2.85,0.4798010007147179
-3.4,-2.85,0.484957827019221
-3.32,-2.85,0.49323345246596856
-3.24,-2.85,0.5019722659041468
-3.16,-2.85,0.5075614010006319
-3.08,-2.85,0.5127182273051388
-3.0,-2.85,0.5212408863473049
-2.92,-2.85,0.5202527519656054
-2.84,-2.85,0.5281269478197864
-2.76,-2.85,0.5306590421729018
-2.6799999999999997,-2.85,0.5433195139384434
-2.5999999999999996,-2.85,0.5413123659756103
-2.52,-2.85,0.5510084345960554
-2.44,-2.85,0.557462187276529
-2.36,-2.85,0.5556094353108445
-2.2800000000000002,-2.85,0.5500511794137815
-2.2,-2.85,0.5578636168691052
-2.12,-2.85,0.560364832022788
-2.04,-2.85,0.5617852751964885
-1.96,-2.85,0.5532008577554527
-1.88,-2.85,0.5600869192279324
-1.7999999999999998,-2.85,0.5562887776982666
-1.7199999999999998,-2.85,0.5640703359541663
-1.6400000000000001,-2.85,0.5606118656182107
-1.56,-2.85,0.5563814152965542
-1.48,-2.85,0.5615691208004846
-1.4,-2.85,0.5598707648319345
-1.3199999999999998,-2.85,0.546901501072109
-1.2399999999999998,-2.85,0.548908649034942
-1.1599999999999997,-2.85,0.5382244460327988
-1.08,-2.85,0.5338704789134244
-1.0,-2.85,0.5382244460327925
-0.9199999999999999,-2.85,0.532048606147164
-0.8399999999999999,-2.85,0.5296400285917587
-0.7599999999999998,-2.85,0.5129035025017081
-0.6799999999999997,-2.85,0.5139842744816882
-0.6000000000000001,-2.85,0.49900786275903464
-0.52,-2.85,0.5004591851321575
-0.43999999999999995,-2.85,0.49644488920649843
-0.3599999999999999,-2.85,0.4851431022157913
-0.2799999999999998,-2.85,0.4836609006432367
