x (m),y (m),flux (kW/m2)
-3.96,-2.97,0.337
-3.88,-2.97,0.327
-3.8,-2.97,0.343
-3.72,-2.97,0.371
-3.64,-2.97,0.391
-3.56,-2.97,0.397
-3.48,-2.97,0.4
-3.4,-2.97,0.434
-3.32,-2.97,0.447
-3.24,-2.97,0.449
-3.16,-2.97,0.467
-3.08,-2.97,0.486
-3,-2.97,0.509
-2.92,-2.97,0.514
-2.84,-2.97,0.518
-2.76,-2.97,0.559
-2.68,-2.97,0.554
-2.6,-2.97,0.564
-2.52,-2.97,0.602
-2.44,-2.97,0.607
-2.36,-2.97,0.638
-2.28,-2.97,0.628
-2.2,-2.97,0.644
-2.12,-2.97,0.698
-2.04,-2.97,0.707
-1.96,-2.97,0.702
-1.88,-2.97,0.71
-1.8,-2.97,0.75
-1.72,-2.97,0.753
-1.64,-2.97,0.747
-1.56,-2.97,0.798
-1.48,-2.97,0.751
-1.4,-2.97,0.787
-1.32,-2.97,0.806
-1.24,-2.97,0.803
-1.16,-2.97,0.84
-1.08,-2.97,0.833
-1,-2.97,0.843
-0.92,-2.97,0.823
-0.84,-2.97,0.869
-0.76,-2.97,0.874
-0.68,-2.97,0.871
-0.6,-2.97,0.878
-0.52,-2.97,0.883
-0.44,-2.97,0.911
-0.36,-2.97,0.886
-0.28,-2.97,0.908
-0.2,-2.97,0.907
-0.12,-2.97,0.914
-0.04,-2.97,0.885
0.04,-2.97,0.913
0.12,-2.97,0.893
0.2,-2.97,0.899
0.28,-2.97,0.914
0.36,-2.97,0.877
0.44,-2.97,0.928
0.52,-2.97,0.888
0.6,-2.97,0.867
0.68,-2.97,0.907
0.76,-2.97,0.89
0.84,-2.97,0.881
0.92,-2.97,0.9
1,-2.97,0.87
1.08,-2.97,0.864
1.16,-2.97,0.863
1.24,-2.97,0.838
1.32,-2.97,0.848
1.4,-2.97,0.797
1.48,-2.97,0.832
1.56,-2.97,0.804
1.64,-2.97,0.818
1.72,-2.97,0.797
1.8,-2.97,0.771
1.88,-2.97,0.748
1.96,-2.97,0.773
2.04,-2.97,0.732
2.12,-2.97,0.746
2.2,-2.97,0.688
2.28,-2.97,0.703
2.36,-2.97,0.678
2.44,-2.97,0.65
2.52,-2.97,0.632
2.6,-2.97,0.618
2.68,-2.97,0.596
2.76,-2.97,0.602
2.84,-2.97,0.575
2.92,-2.97,0.558
3,-2.97,0.557
3.08,-2.97,0.554
3.16,-2.97,0.494
3.24,-2.97,0.508
3.32,-2.97,0.482
3.4,-2.97,0.483
3.48,-2.97,0.462
3.56,-2.97,0.457
3.64,-2.97,0.419
3.72,-2.97,0.42
3.8,-2.97,0.401
3.88,-2.97,0.373
3.96,-2.97,0.362
-3.96,-2.91,0.337
-3.88,-2.91,0.33
-3.8,-2.91,0.369
-3.72,-2.91,0.374
-3.64,-2.91,0.394
-3.56,-2.91,0.406
-3.48,-2.91,0.41
-3.4,-2.91,0.422
-3.32,-2.91,0.457
-3.24,-2.91,0.463
-3.16,-2.91,0.485
-3.08,-2.91,0.5
