x (m),y (m),flux (kW/m2)
-3.96,-2.97,3.8e-05
-3.88,-2.97,3.9e-05
-3.8,-2.97,0.0
-3.72,-2.97,7.8e-05
-3.64,-2.97,0.000156
-3.56,-2.97,0.000233
-3.48,-2.97,0.000194
-3.4,-2.97,0.000426
-3.32,-2.97,0.000387
-3.24,-2.97,0.000698
-3.16,-2.97,0.001084
-3.08,-2.97,0.001586
-3.0,-2.97,0.001821
-2.92,-2.97,0.002518
-2.84,-2.97,0.00306
-2.76,-2.97,0.003913
-2.68,-2.97,0.004958
-2.6,-2.97,0.004726
-2.52,-2.97,0.006895
-2.44,-2.97,0.006505
-2.36,-2.97,0.007127
-2.28,-2.97,0.009491
-2.2,-2.97,0.009377
-2.12,-2.97,0.009606
-2.04,-2.97,0.01077
-1.96,-2.97,0.011927
-1.88,-2.97,0.011971
-1.8,-2.97,0.01247
-1.72,-2.97,0.013325
-1.64,-2.97,0.012742
-1.56,-2.97,0.015031
-1.48,-2.97,0.015257
-1.4,-2.97,0.017629
-1.32,-2.97,0.019255
-1.24,-2.97,0.018331
-1.16,-2.97,0.018406
-1.08,-2.97,0.018826
-0.999999,-2.97,0.020298
-0.92,-2.97,0.021932
-0.84,-2.97,0.023521
-0.76,-2.97,0.023607
-0.68,-2.97,0.024406
-0.6,-2.97,0.025153
-0.52,-2.97,0.027092
-0.44,-2.97,0.026044
-0.36,-2.97,0.02712
-0.28,-2.97,0.026585
-0.2,-2.97,0.027435
-0.12,-2.97,0.029065
-0.04,-2.97,0.027434
0.04,-2.97,0.030384
0.12,-2.97,0.028206
0.199999,-2.97,0.029143
0.28,-2.97,0.02767
0.36,-2.97,0.026113
0.44,-2.97,0.028099
0.52,-2.97,0.027274
0.6,-2.97,0.024569
0.68,-2.97,0.024795
0.76,-2.97,0.024144
0.84,-2.97,0.023203
0.92,-2.97,0.021542
0.999999,-2.97,0.021511
1.08,-2.97,0.020542
1.16,-2.97,0.018828
1.24,-2.97,0.018245
1.32,-2.97,0.018012
1.4,-2.97,0.015497
1.48,-2.97,0.01604
1.56,-2.97,0.01468
1.64,-2.97,0.015383
1.72,-2.97,0.014214
1.8,-2.97,0.013443
1.88,-2.97,0.013754
1.96,-2.97,0.012976
2.04,-2.97,0.01166
2.12,-2.97,0.010264
2.2,-2.97,0.010459
2.28,-2.97,0.008483
2.36,-2.97,0.009026
2.44,-2.97,0.006194
2.52,-2.97,0.006856
2.6,-2.97,0.006546
2.68,-2.97,0.005616
2.76,-2.97,0.004456
2.84,-2.97,0.003524
2.92,-2.97,0.00279
3.0,-2.97,0.002011
3.08,-2.97,0.00128
3.16,-2.97,0.001472
3.24,-2.97,0.000774
3.32,-2.97,0.000154
3.4,-2.97,0.000348
3.48,-2.97,0.000155
3.56,-2.97,0.000193
3.64,-2.97,7.7e-05
3.72,-2.97,0.0
3.8,-2.97,0.0
3.88,-2.97,0.0
3.96,-2.97,0.0
-3.96,-2.91,0.0
-3.88,-2.91,3.9e-05
-3.8,-2.91,0.0
