x (m),y (m),flux (kW/m2)
-3.96,-3.96,0.014
-3.88,-3.96,0.0161
-3.8,-3.96,0.0184
-3.72,-3.96,0.0208
-3.64,-3.96,0.0235
-3.56,-3.96,0.0263
-3.48,-3.96,0.0293
-3.4,-3.96,0.0325
-3.32,-3.96,0.0358
-3.24,-3.96,0.0391
-3.16,-3.96,0.0426
-3.08,-3.96,0.0461
-3,-3.96,0.0495
-2.92,-3.96,0.0529
-2.84,-3.96,0.0561
-2.76,-3.96,0.0592
-2.68,-3.96,0.062
-2.6,-3.96,0.0646
-2.52,-3.96,0.0668
-2.44,-3.96,0.0686
-2.36,-3.96,0.07
-2.28,-3.96,0.0709
-2.2,-3.96,0.0713
-2.12,-3.96,0.0711
-2.04,-3.96,0.0704
-1.96,-3.96,0.0691
-1.88,-3.96,0.0672
-1.8,-3.96,0.0648
-1.72,-3.96,0.0619
-1.64,-3.96,0.0584
-1.56,-3.96,0.0545
-1.48,-3.96,0.0502
-1.4,-3.96,0.0455
-1.32,-3.96,0.0406
-1.24,-3.96,0.0355
-1.16,-3.96,0.0302
-1.08,-3.96,0.0248
-1,-3.96,0.0194
-0.92,-3.96,0.0141
-0.84,-3.96,0.009
-0.76,-3.96,0.00409
-0.68,-3.96,0.000e+00
-0.6,-3.96,0.000e+00
-0.52,-3.96,0.000e+00
-0.44,-3.96,0.000e+00
-0.36,-3.96,0.000e+00
-0.28,-3.96,0.000e+00
-0.2,-3.96,0.000e+00
-0.12,-3.96,0.000e+00
-0.04,-3.96,0.000e+00
0.04,-3.96,0.000e+00
0.12,-3.96,0.000e+00
0.2,-3.96,0.000e+00
0.28,-3.96,0.000e+00
0.36,-3.96,0.000e+00
0.44,-3.96,0.000e+00
0.52,-3.96,0.000e+00
0.6,-3.96,0.000e+00
0.68,-3.96,0.000e+00
0.76,-3.96,0.00409
0.84,-3.96,0.009
0.92,-3.96,0.0141
1,-3.96,0.0194
1.08,-3.96,0.0248
1.16,-3.96,0.0302
1.24,-3.96,0.0355
1.32,-3.96,0.0406
1.4,-3.96,0.0455
1.48,-3.96,0.0502
1.56,-3.96,0.0545
1.64,-3.96,0.0584
1.72,-3.96,0.0619
1.8,-3.96,0.0648
1.88,-3.96,0.0672
1.96,-3.96,0.0691
2.04,-3.96,0.0704
2.12,-3.96,0.0711
2.2,-3.96,0.0713
2.28,-3.96,0.0709
2.36,-3.96,0.07
2.44,-3.96,0.0686
2.52,-3.96,0.0668
2.6,-3.96,0.0646
2.68,-3.96,0.062
2.76,-3.96,0.0592
2.84,-3.96,0.0561
2.92,-3.96,0.0529
3,-3.96,0.0495
3.08,-3.96,0.0461
3.16,-3.96,0.0426
3.24,-3.96,0.0391
3.32,-3.96,0.0358
3.4,-3.96,0.0325
3.48,-3.96,0.0293
3.56,-3.96,0.0263
3.64,-3.96,0.0235
3.72,-3.96,0.0208
3.8,-3.96,0.0184
3.88,-3.96,0.0161
3.96,-3.96,0.014
-3.96,-3.88,0.0161
-3.88,-3.88,0.0184
-3.8,-3.88,0.0209
-3.72,-3.88,0.0237
-3.64,-3.88,0.0266
-3.56,-3.88,0.0297
-3.48,-3.88,0.0329
-3.4,-3.88,0.0363
-3.32,-3.88,0.0398
-3.24,-3.88,0.0434
-3.16,-3.88,0.047
-3.08,-3.88,0.0505
-3,-3.88,0.054
-2.92,-3.88,0.0573
-2.84,-3.88,0.0604
-2.76,-3.88,0.0632
-2.68,-3.88,0.0657
-2.6,-3.88,0.0678
-2.52,-3.88,0.0695
-2.44,-3.88,0.0706
-2.36,-3.88,0.0712
-2.28,-3.88,0.0712
-2.2,-3.88,0.0705
-2.12,-3.88,0.0692
-2.04,-3.88,0.0672
-1.96,-3.88,0.0646
-1.88,-3.88,0.0612
-1.8,-3.88,0.0573
-1.72,-3.88,0.0528
-1.64,-3.88,0.0477
-1.56,-3.88,0.0421
-1.48,-3.88,0.0361
-1.4,-3.88,0.0298
-1.32,-3.88,0.0232
-1.24,-3.88,0.0164
-1.16,-3.88,0.00947
-1.08,-3.88,0.00257
-1,-3.88,0.000e+00
-0.92,-3.88,0.000e+00
-0.84,-3.88,0.000e+00
-0.76,-3.88,0.000e+00
-0.68,-3.88,0.000e+00
-0.6,-3.88,0.000e+00
-0.52,-3.88,0.000e+00
-0.44,-3.88,0.000e+00
-0.36,-3.88,0.000e+00
-0.28,-3.88,0.000e+00
-0.2,-3.88,0.000e+00
-0.12,-3.88,0.000e+00
-0.04,-3.88,0.000e+00
0.04,-3.88,0.000e+00
0.12,-3.88,0.000e+00
0.2,-3.88,0.000e+00
0.28,-3.88,0.000e+00
0.36,-3.88,0.000e+00
0.44,-3.88,0.000e+00
0.52,-3.88,0.000e+00
0.6,-3.88,0.000e+00
0.68,-3.88,0.000e+00
0.76,-3.88,0.000e+00
0.84,-3.88,0.000e+00
0.92,-3.88,0.000e+00
1,-3.88,0.000e+00
1.08,-3.88,0.00257
1.16,-3.88,0.00947
1.24,-3.88,0.0164
1.32,-3.88,0.0232
1.4,-3.88,0.0298
1.48,-3.88,0.0361
1.56,-3.88,0.0421
1.64,-3.88,0.0477
1.72,-3.88,0.0528
1.8,-3.88,0.0573
1.88,-3.88,0.0612
1.96,-3.88,0.0646
2.04,-3.88,0.0672
2.12,-3.88,0.0692
2.2,-3.88,0.0705
2.28,-3.88,0.0712
2.36,-3.88,0.0712
2.44,-3.88,0.0706
2.52,-3.88,0.0695
2.6,-3.88,0.0678
2.68,-3.88,0.0657
2.76,-3.88,0.0632
2.84,-3.88,0.0604
2.92,-3.88,0.0573
3,-3.88,0.054
3.08,-3.88,0.0505
3.16,-3.88,0.047
3.24,-3.88,0.0434
3.32,-3.88,0.0398
3.4,-3.88,0.0363
3.48,-3.88,0.0329
3.56,-3.88,0.0297
3.64,-3.88,0.0266
3.72,-3.88,0.0237
3.8,-3.88,0.0209
3.88,-3.88,0.0184
3.96,-3.88,0.0161
-3.96,-3.8,0.0184
-3.88,-3.8,0.0209
-3.8,-3.8,0.0237
-3.72,-3.8,0.0267
-3.64,-3.8,0.0299
-3.56,-3.8,0.0332
-3.48,-3.8,0.0367
-3.4,-3.8,0.0403
-3.32,-3.8,0.044
-3.24,-3.8,0.0477
-3.16,-3.8,0.0513
-3.08,-3.8,0.0549
-3,-3.8,0.0582
-2.92,-3.8,0.0614
-2.84,-3.8,0.0642
-2.76,-3.8,0.0667
-2.68,-3.8,0.0687
-2.6,-3.8,0.0701
-2.52,-3.8,0.071
-2.44,-3.8,0.0713
-2.36,-3.8,0.0708
-2.28,-3.8,0.0696
-2.2,-3.8,0.0677
-2.12,-3.8,0.0649
-2.04,-3.8,0.0614
-1.96,-3.8,0.0571
-1.88,-3.8,0.0521
-1.8,-3.8,0.0464
-1.72,-3.8,0.04
-1.64,-3.8,0.033
-1.56,-3.8,0.0256
-1.48,-3.8,0.0177
-1.4,-3.8,0.00947
-1.32,-3.8,0.00103
-1.24,-3.8,0.000e+00
-1.16,-3.8,0.000e+00
-1.08,-3.8,0.000e+00
-1,-3.8,0.000e+00
-0.92,-3.8,0.000e+00
-0.84,-3.8,0.000e+00
-0.76,-3.8,0.000e+00
-0.68,-3.8,0.000e+00
-0.6,-3.8,0.000e+00
-0.52,-3.8,0.000e+00
-0.44,-3.8,0.000e+00
-0.36,-3.8,0.000e+00
-0.28,-3.8,0.000e+00
-0.2,-3.8,0.000e+00
-0.12,-3.8,0.000e+00
-0.04,-3.8,0.000e+00
0.04,-3.8,0.000e+00
0.12,-3.8,0.000e+00
0.2,-3.8,0.000e+00
0.28,-3.8,0.000e+00
0.36,-3.8,0.000e+00
0.44,-3.8,0.000e+00
0.52,-3.8,0.000e+00
0.6,-3.8,0.000e+00
0.68,-3.8,0.000e+00
0.76,-3.8,0.000e+00
0.84,-3.8,0.000e+00
0.92,-3.8,0.000e+00
1,-3.8,0.000e+00
1.08,-3.8,0.000e+00
1.16,-3.8,0.000e+00
1.24,-3.8,0.000e+00
1.32,-3.8,0.00103
1.4,-3.8,0.00947
1.48,-3.8,0.0177
1.56,-3.8,0.0256
1.64,-3.8,0.033
1.72,-3.8,0.04
1.8,-3.8,0.0464
1.88,-3.8,0.0521
1.96,-3.8,0.0571
2.04,-3.8,0.0614
2.12,-3.8,0.0649
2.2,-3.8,0.0677
2.28,-3.8,0.0696
2.36,-3.8,0.0708
2.44,-3.8,0.0713
2.52,-3.8,0.071
2.6,-3.8,0.0701
2.68,-3.8,0.0687
2.76,-3.8,0.0667
2.84,-3.8,0.0642
2.92,-3.8,0.0614
3,-3.8,0.0582
3.08,-3.8,0.0549
3.16,-3.8,0.0513
3.24,-3.8,0.0477
3.32,-3.8,0.044
3.4,-3.8,0.0403
3.48,-3.8,0.0367
3.56,-3.8,0.0332
3.64,-3.8,0.0299
3.72,-3.8,0.0267
3.8,-3.8,0.0237
3.88,-3.8,0.0209
3.96,-3.8,0.0184
-3.96,-3.72,0.0208
-3.88,-3.72,0.0237
-3.8,-3.72,0.0267
-3.72,-3.72,0.03
-3.64,-3.72,0.0334
-3.56,-3.72,0.037
-3.48,-3.72,0.0407
-3.4,-3.72,0.0444
-3.32,-3.72,0.0482
-3.24,-3.72,0.052
-3.16,-3.72,0.0556
-3.08,-3.72,0.059
-3,-3.72,0.0622
-2.92,-3.72,0.065
-2.84,-3.72,0.0674
-2.76,-3.72,0.0693
-2.68,-3.72,0.0706
-2.6,-3.72,0.0712
-2.52,-3.72,0.0711
-2.44,-3.72,0.0702
-2.36,-3.72,0.0685
-2.28,-3.72,0.0658
-2.2,-3.72,0.0623
-2.12,-3.72,0.0579
-2.04,-3.72,0.0525
-1.96,-3.72,0.0464
-1.88,-3.72,0.0394
-1.8,-3.72,0.0316
-1.72,-3.72,0.0232
-1.64,-3.72,0.0141
-1.56,-3.72,0.00459
-1.48,-3.72,0.000e+00
-1.4,-3.72,0.000e+00
-1.32,-3.72,0.000e+00
-1.24,-3.72,0.000e+00
-1.16,-3.72,0.000e+00
-1.08,-3.72,0.000e+00
-1,-3.72,0.000e+00
-0.92,-3.72,0.000e+00
-0.84,-3.72,0.000e+00
-0.76,-3.72,0.000e+00
-0.68,-3.72,0.000e+00
-0.6,-3.72,0.000e+00
-0.52,-3.72,0.000e+00
-0.44,-3.72,0.000e+00
-0.36,-3.72,0.000e+00
-0.28,-3.72,0.000e+00
-0.2,-3.72,0.000e+00
-0.12,-3.72,0.000e+00
-0.04,-3.72,0.000e+00
0.04,-3.72,0.000e+00
0.12,-3.72,0.000e+00
0.2,-3.72,0.000e+00
0.28,-3.72,0.000e+00
0.36,-3.72,0.000e+00
0.44,-3.72,0.000e+00
0.52,-3.72,0.000e+00
0.6,-3.72,0.000e+00
0.68,-3.72,0.000e+00
0.76,-3.72,0.000e+00
0.84,-3.72,0.000e+00
0.92,-3.72,0.000e+00
1,-3.72,0.000e+00
1.08,-3.72,0.000e+00
1.16,-3.72,0.000e+00
1.24,-3.72,0.000e+00
1.32,-3.72,0.000e+00
1.4,-3.72,0.000e+00
1.48,-3.72,0.000e+00
1.56,-3.72,0.00459
1.64,-3.72,0.0141
1.72,-3.72,0.0232
1.8,-3.72,0.0316
1.88,-3.72,0.0394
1.96,-3.72,0.0464
2.04,-3.72,0.0525
2.12,-3.72,0.0579
2.2,-3.72,0.0623
2.28,-3.72,0.0658
2.36,-3.72,0.0685
2.44,-3.72,0.0702
2.52,-3.72,0.0711
2.6,-3.72,0.0712
2.68,-3.72,0.0706
2.76,-3.72,0.0693
2.84,-3.72,0.0674
2.92,-3.72,0.065
3,-3.72,0.0622
3.08,-3.72,0.059
3.16,-3.72,0.0556
3.24,-3.72,0.052
3.32,-3.72,0.0482
3.4,-3.72,0.0444
3.48,-3.72,0.0407
3.56,-3.72,0.037
3.64,-3.72,0.0334
3.72,-3.72,0.03
3.8,-3.72,0.0267
3.88,-3.72,0.0237
3.96,-3.72,0.0208
-3.96,-3.64,0.0235
-3.88,-3.64,0.0266
-3.8,-3.64,0.0299
-3.72,-3.64,0.0334
-3.64,-3.64,0.0371
-3.56,-3.64,0.0408
-3.48,-3.64,0.0447
-3.4,-3.64,0.0486
-3.32,-3.64,0.0524
-3.24,-3.64,0.0561
-3.16,-3.64,0.0596
-3.08,-3.64,0.0628
-3,-3.64,0.0657
-2.92,-3.64,0.068
-2.84,-3.64,0.0698
-2.76,-3.64,0.0709
-2.68,-3.64,0.0713
-2.6,-3.64,0.0708
-2.52,-3.64,0.0694
-2.44,-3.64,0.0671
-2.36,-3.64,0.0638
-2.28,-3.64,0.0595
-2.2,-3.64,0.0541
-2.12,-3.64,0.0477
-2.04,-3.64,0.0403
-1.96,-3.64,0.032
-1.88,-3.64,0.0228
-1.8,-3.64,0.0128
-1.72,-3.64,0.00206
-1.64,-3.64,0.000e+00
-1.56,-3.64,0.000e+00
-1.48,-3.64,0.000e+00
-1.4,-3.64,0.000e+00
-1.32,-3.64,0.000e+00
-1.24,-3.64,0.000e+00
-1.16,-3.64,0.000e+00
-1.08,-3.64,0.000e+00
-1,-3.64,0.000e+00
-0.92,-3.64,0.000e+00
-0.84,-3.64,0.000e+00
-0.76,-3.64,0.000e+00
-0.68,-3.64,0.000e+00
-0.6,-3.64,0.000e+00
-0.52,-3.64,0.000e+00
-0.44,-3.64,0.000e+00
-0.36,-3.64,0.000e+00
-0.28,-3.64,0.000e+00
-0.2,-3.64,0.000e+00
-0.12,-3.64,0.000e+00
-0.04,-3.64,0.000e+00
0.04,-3.64,0.000e+00
0.12,-3.64,0.000e+00
0.2,-3.64,0.000e+00
0.28,-3.64,0.000e+00
0.36,-3.64,0.000e+00
0.44,-3.64,0.000e+00
0.52,-3.64,0.000e+00
0.6,-3.64,0.000e+00
0.68,-3.64,0.000e+00
0.76,-3.64,0.000e+00
0.84,-3.64,0.000e+00
0.92,-3.64,0.000e+00
1,-3.64,0.000e+00
1.08,-3.64,0.000e+00
1.16,-3.64,0.000e+00
1.24,-3.64,0.000e+00
1.32,-3.64,0.000e+00
1.4,-3.64,0.000e+00
1.48,-3.64,0.000e+00
1.56,-3.64,0.000e+00
1.64,-3.64,0.000e+00
1.72,-3.64,0.00206
1.8,-3.64,0.0128
1.88,-3.64,0.0228
1.96,-3.64,0.032
2.04,-3.64,0.0403
2.12,-3.64,0.0477
2.2,-3.64,0.0541
2.28,-3.64,0.0595
2.36,-3.64,0.0638
2.44,-3.64,0.0671
2.52,-3.64,0.0694
2.6,-3.64,0.0708
2.68,-3.64,0.0713
2.76,-3.64,0.0709
2.84,-3.64,0.0698
2.92,-3.64,0.068
3,-3.64,0.0657
3.08,-3.64,0.0628
3.16,-3.64,0.0596
3.24,-3.64,0.0561
3.32,-3.64,0.0524
3.4,-3.64,0.0486
3.48,-3.64,0.0447
3.56,-3.64,0.0408
3.64,-3.64,0.0371
3.72,-3.64,0.0334
3.8,-3.64,0.0299
3.88,-3.64,0.0266
3.96,-3.64,0.0235
-3.96,-3.56,0.0263
-3.88,-3.56,0.0297
-3.8,-3.56,0.0332
-3.72,-3.56,0.037
-3.64,-3.56,0.0408
-3.56,-3.56,0.0448
-3.48,-3.56,0.0488
-3.4,-3.56,0.0527
-3.32,-3.56,0.0565
-3.24,-3.56,0.0601
-3.16,-3.56,0.0633
-3.08,-3.56,0.0661
-3,-3.56,0.0685
-2.92,-3.56,0.0701
-2.84,-3.56,0.0711
-2.76,-3.56,0.0712
-2.68,-3.56,0.0704
-2.6,-3.56,0.0686
-2.52,-3.56,0.0657
