x (m),y (m),flux (kW/m2)
-3.96,-2.97,0.322686
-3.88,-2.97,0.336312
-3.8,-2.97,0.3477
-3.72,-2.97,0.363646
-3.64,-2.97,0.379895
-3.56,-2.97,0.38501
-3.48,-2.97,0.406663
-3.4,-2.97,0.422456
-3.32,-2.97,0.43265
-3.24,-2.97,0.454485
-3.16,-2.97,0.466388
-3.08,-2.97,0.481811
-3.0,-2.97,0.502538
-2.92,-2.97,0.513024
-2.84,-2.97,0.535468
-2.76,-2.97,0.536334
-2.68,-2.97,0.552985
-2.6,-2.97,0.574351
-2.52,-2.97,0.589045
-2.44,-2.97,0.605797
-2.36,-2.97,0.627168
-2.28,-2.97,0.636943
-2.2,-2.97,0.644466
-2.12,-2.97,0.681693
-2.04,-2.97,0.686176
-1.96,-2.97,0.699718
-1.88,-2.97,0.710419
-1.8,-2.97,0.724147
-1.72,-2.97,0.735054
-1.64,-2.97,0.749802
-1.56,-2.97,0.770629
-1.48,-2.97,0.774539
-1.4,-2.97,0.791556
-1.32,-2.97,0.80421
-1.24,-2.97,0.812137
-1.16,-2.97,0.815343
-1.08,-2.97,0.824483
-0.999999,-2.97,0.843998
-0.92,-2.97,0.864866
-0.84,-2.97,0.847194
-0.76,-2.97,0.864691
-0.68,-2.97,0.878004
-0.6,-2.97,0.878149
-0.52,-2.97,0.889262
-0.44,-2.97,0.89068
-0.36,-2.97,0.890408
-0.28,-2.97,0.893452
-0.2,-2.97,0.900555
-0.12,-2.97,0.91515
-0.04,-2.97,0.908144
0.04,-2.97,0.915256
0.12,-2.97,0.901053
0.199999,-2.97,0.902743
0.28,-2.97,0.911295
0.36,-2.97,0.914589
0.44,-2.97,0.907598
0.52,-2.97,0.90705
0.6,-2.97,0.90474
0.68,-2.97,0.908852
0.76,-2.97,0.885774
0.84,-2.97,0.888551
0.92,-2.97,0.87729
0.999999,-2.97,0.867482
1.08,-2.97,0.861576
1.16,-2.97,0.855668
1.24,-2.97,0.844384
1.32,-2.97,0.830848
1.4,-2.97,0.828488
1.48,-2.97,0.818991
1.56,-2.97,0.812631
1.64,-2.97,0.79669
1.72,-2.97,0.777482
1.8,-2.97,0.771351
