x (m),y (m),flux (kW/m2)
-3.96,-2.97,0.127
-3.88,-2.97,0.135
-3.8,-2.97,0.143
-3.72,-2.97,0.152
-3.64,-2.97,0.161
-3.56,-2.97,0.17
-3.48,-2.97,0.18
-3.4,-2.97,0.19
-3.32,-2.97,0.2
-3.24,-2.97,0.211
-3.16,-2.97,0.222
-3.08,-2.97,0.233
-3,-2.97,0.245
-2.92,-2.97,0.257
-2.84,-2.97,0.269
-2.76,-2.97,0.282
-2.68,-2.97,0.294
-2.6,-2.97,0.307
-2.52,-2.97,0.321
-2.44,-2.97,0.334
-2.36,-2.97,0.348
-2.28,-2.97,0.362
-2.2,-2.97,0.376
-2.12,-2.97,0.39
-2.04,-2.97,0.404
-1.96,-2.97,0.419
-1.88,-2.97,0.433
-1.8,-2.97,0.448
-1.72,-2.97,0.462
-1.64,-2.97,0.477
-1.56,-2.97,0.492
-1.48,-2.97,0.506
-1.4,-2.97,0.52
-1.32,-2.97,0.535
-1.24,-2.97,0.549
-1.16,-2.97,0.562
-1.08,-2.97,0.576
-1,-2.97,0.59
-0.92,-2.97,0.603
-0.84,-2.97,0.616
-0.76,-2.97,0.628
-0.68,-2.97,0.64
-0.6,-2.97,0.652
-0.52,-2.97,0.663
-0.44,-2.97,0.674
-0.36,-2.97,0.684
-0.28,-2.97,0.694
-0.2,-2.97,0.703
-0.12,-2.97,0.712
-0.04,-2.97,0.72
0.04,-2.97,0.728
0.12,-2.97,0.735
0.2,-2.97,0.741
0.28,-2.97,0.747
0.36,-2.97,0.752
0.44,-2.97,0.756
0.52,-2.97,0.759
0.6,-2.97,0.762
0.68,-2.97,0.764
0.76,-2.97,0.766
0.84,-2.97,0.766
0.92,-2.97,0.766
1,-2.97,0.765
1.08,-2.97,0.764
1.16,-2.97,0.761
1.24,-2.97,0.758
1.32,-2.97,0.754
1.4,-2.97,0.75
1.48,-2.97,0.745
1.56,-2.97,0.739
1.64,-2.97,0.732
1.72,-2.97,0.725
1.8,-2.97,0.717
1.88,-2.97,0.709
1.96,-2.97,0.7
2.04,-2.97,0.691
2.12,-2.97,0.681
2.2,-2.97,0.67
2.28,-2.97,0.659
2.36,-2.97,0.647
2.44,-2.97,0.635
2.52,-2.97,0.623
2.6,-2.97,0.61
2.68,-2.97,0.597
2.76,-2.97,0.584
2.84,-2.97,0.571
2.92,-2.97,0.557
3,-2.97,0.543
3.08,-2.97,0.528
3.16,-2.97,0.514
3.24,-2.97,0.5
3.32,-2.97,0.485
3.4,-2.97,0.471
3.48,-2.97,0.456
3.56,-2.97,0.441
3.64,-2.97,0.427
3.72,-2.97,0.412
3.8,-2.97,0.398
3.88,-2.97,0.384
3.96,-2.97,0.37
-3.96,-2.91,0.133
-3.88,-2.91,0.142
-3.8,-2.91,0.15
