x (m),y (m),flux (kW/m2)
-3.96,-3.96,0.00406
-3.88,-3.96,0.00188
-3.8,-3.96,0.00156
-3.72,-3.96,0.00219
-3.64,-3.96,0.00219
-3.56,-3.96,0.00281
-3.48,-3.96,0.00125
-3.4,-3.96,0.00281
-3.32,-3.96,0.00313
-3.24,-3.96,0.00219
-3.16,-3.96,0.00344
-3.08,-3.96,0.00406
-3,-3.96,0.00313
-2.92,-3.96,0.00281
-2.84,-3.96,0.00375
-2.76,-3.96,0.0025
-2.68,-3.96,0.0025
-2.6,-3.96,0.00469
-2.52,-3.96,0.00344
-2.44,-3.96,0.00219
-2.36,-3.96,0.00344
-2.28,-3.96,0.00438
-2.2,-3.96,0.00375
-2.12,-3.96,0.00438
-2.04,-3.96,0.00281
-1.96,-3.96,0.00313
-1.88,-3.96,0.00406
-1.8,-3.96,0.00281
-1.72,-3.96,0.00344
-1.64,-3.96,0.00313
-1.56,-3.96,0.00344
-1.48,-3.96,0.00406
-1.4,-3.96,0.005
-1.32,-3.96,0.00375
-1.24,-3.96,0.00656
-1.16,-3.96,0.00563
-1.08,-3.96,0.00313
-1,-3.96,0.00438
-0.92,-3.96,0.00375
-0.84,-3.96,0.00406
-0.76,-3.96,0.00594
-0.68,-3.96,0.00656
-0.6,-3.96,0.005
-0.52,-3.96,0.00531
-0.44,-3.96,0.00438
-0.36,-3.96,0.005
-0.28,-3.96,0.00406
-0.2,-3.96,0.00438
-0.12,-3.96,0.005
-0.04,-3.96,0.00469
0.04,-3.96,0.00438
0.12,-3.96,0.00375
0.2,-3.96,0.00563
0.28,-3.96,0.00406
0.36,-3.96,0.00438
0.44,-3.96,0.00563
0.52,-3.96,0.005
0.6,-3.96,0.00594
0.68,-3.96,0.00406
0.76,-3.96,0.00469
0.84,-3.96,0.00656
0.92,-3.96,0.00438
1,-3.96,0.005
1.08,-3.96,0.00375
1.16,-3.96,0.00344
1.24,-3.96,0.00406
1.32,-3.96,0.00469
1.4,-3.96,0.00563
1.48,-3.96,0.00531
1.56,-3.96,0.00438
1.64,-3.96,0.00375
1.72,-3.96,0.00375
1.8,-3.96,0.00406
1.88,-3.96,0.00656
1.96,-3.96,0.00438
2.04,-3.96,0.005
2.12,-3.96,0.0025
2.2,-3.96,0.00438
2.28,-3.96,0.00406
2.36,-3.96,0.00344
2.44,-3.96,0.00344
2.52,-3.96,0.00188
2.6,-3.96,0.00469
2.68,-3.96,0.00313
2.76,-3.96,0.00406
2.84,-3.96,0.00281
2.92,-3.96,0.00375
3,-3.96,0.00531
3.08,-3.96,0.00219
3.16,-3.96,0.00219
3.24,-3.96,0.00188
3.32,-3.96,0.00313
3.4,-3.96,0.00313
3.48,-3.96,0.00156
3.56,-3.96,0.00281
3.64,-3.96,0.00219
3.72,-3.96,0.00344
3.8,-3.96,0.00125
3.88,-3.96,0.00375
3.96,-3.96,0.0025
-3.96,-3.88,0.0025
-3.88,-3.88,0.00156
-3.8,-3.88,0.00375
-3.72,-3.88,0.00188
-3.64,-3.88,0.00344
-3.56,-3.88,0.0025
-3.48,-3.88,0.00344
-3.4,-3.88,0.0025
-3.32,-3.88,0.005
-3.24,-3.88,0.00406
-3.16,-3.88,0.00531
-3.08,-3.88,0.00375
-3,-3.88,0.0025
-2.92,-3.88,0.00344
-2.84,-3.88,0.00281
-2.76,-3.88,0.00313
-2.68,-3.88,0.00563
-2.6,-3.88,0.00344
-2.52,-3.88,0.00531
-2.44,-3.88,0.00438
-2.36,-3.88,0.00375
-2.28,-3.88,0.00344
-2.2,-3.88,0.00344
-2.12,-3.88,0.00625
-2.04,-3.88,0.00313
-1.96,-3.88,0.00219
-1.88,-3.88,0.0025
-1.8,-3.88,0.00313
-1.72,-3.88,0.00469
-1.64,-3.88,0.00438
-1.56,-3.88,0.00563
-1.48,-3.88,0.00531
-1.4,-3.88,0.00563
-1.32,-3.88,0.00438
-1.24,-3.88,0.005
-1.16,-3.88,0.00344
-1.08,-3.88,0.00469
-1,-3.88,0.00625
-0.92,-3.88,0.00563
-0.84,-3.88,0.00531
-0.76,-3.88,0.00438
-0.68,-3.88,0.00406
-0.6,-3.88,0.00688
-0.52,-3.88,0.00406
-0.44,-3.88,0.00469
-0.36,-3.88,0.00313
-0.28,-3.88,0.00406
-0.2,-3.88,0.00625
-0.12,-3.88,0.00406
-0.04,-3.88,0.00594
0.04,-3.88,0.00313
0.12,-3.88,0.00563
0.2,-3.88,0.00375
0.28,-3.88,0.00438
0.36,-3.88,0.00594
0.44,-3.88,0.00469
0.52,-3.88,0.00594
0.6,-3.88,0.00531
0.68,-3.88,0.00406
0.76,-3.88,0.00281
0.84,-3.88,0.00438
0.92,-3.88,0.00563
1,-3.88,0.00531
1.08,-3.88,0.00469
1.16,-3.88,0.00531
1.24,-3.88,0.00531
1.32,-3.88,0.005
1.4,-3.88,0.00313
1.48,-3.88,0.0025
1.56,-3.88,0.00469
1.64,-3.88,0.00438
1.72,-3.88,0.00313
1.8,-3.88,0.00594
1.88,-3.88,0.00406
1.96,-3.88,0.00156
2.04,-3.88,0.00406
2.12,-3.88,0.00625
2.2,-3.88,0.00313
2.28,-3.88,0.00281
2.36,-3.88,0.00375
2.44,-3.88,0.00438
2.52,-3.88,0.00469
2.6,-3.88,0.00469
2.68,-3.88,0.00531
2.76,-3.88,0.00375
2.84,-3.88,0.0025
2.92,-3.88,0.00313
3,-3.88,0.00406
3.08,-3.88,0.0025
3.16,-3.88,0.00438
3.24,-3.88,0.000625
3.32,-3.88,0.0025
3.4,-3.88,0.00281
3.48,-3.88,0.0025
3.56,-3.88,0.00281
3.64,-3.88,0.00313
3.72,-3.88,0.00156
3.8,-3.88,0.005
3.88,-3.88,0.00156
3.96,-3.88,0.00156
-3.96,-3.8,0.00188
-3.88,-3.8,0.00188
-3.8,-3.8,0.00188
-3.72,-3.8,0.0025
-3.64,-3.8,0.00313
-3.56,-3.8,0.00344
-3.48,-3.8,0.0025
-3.4,-3.8,0.000938
-3.32,-3.8,0.00563
-3.24,-3.8,0.00313
